174,汇添富高息债债券A,2020/7/20,1.571,1.5719,0.06,2020/7/21 15:00
,,,,,,
179,广发美国房地产指数,2020/7/17,0.988,0.9883,0.03,2020/7/21 4:00
,,,,,,
182,景顺长城四季金利债券C,2020/7/20,1.209,1.2094,0.03,2020/7/21 15:00
,,,,,,
200,博时岁岁增利一年定开债,2020/7/17,1.123,1.1237,0.06,2020/7/21 15:00
,,,,,,
175,汇添富高息债债券C,2020/7/20,1.483,1.4839,0.06,2020/7/21 15:00
,,,,,,
176,嘉实沪深300指数研究增强,2020/7/20,1.7938,1.7977,0.22,2020/7/21 15:00
,,,,,,
173,汇添富美丽30混合,2020/7/20,3.257,3.294,1.14,2020/7/21 15:00
,,,,,,
186,华泰柏瑞季季红债券,2020/7/20,1.0319,1.0325,0.06,2020/7/21 15:00
,,,,,,
197,富国目标收益一年期纯债债券,2020/7/20,1.095,1.0957,0.06,2020/7/21 15:00
,,,,,,
205,易方达投资级信用债债券A,2020/7/20,1.12,1.1207,0.07,2020/7/21 15:00
,,,,,,
183,嘉实丰益策略定期债券,2020/7/20,1.007,1.0074,0.04,2020/7/21 15:00
,,,,,,
188,华泰柏瑞丰盛纯债债券C,2020/7/20,1.0479,1.0486,0.07,2020/7/21 15:00
,,,,,,
206,易方达投资级信用债债券C,2020/7/20,1.121,1.1217,0.07,2020/7/21 15:00
,,,,,,
181,景顺长城四季金利债券A,2020/7/20,1.235,1.2354,0.03,2020/7/21 15:00
,,,,,,
189,易方达丰华债券A,2020/7/20,1.2006,1.2062,0.47,2020/7/21 15:00
,,,,,,
207,建信双债增强债券A,2020/7/20,1.306,1.3065,0.04,2020/7/21 15:00
,,,,,,
194,银华信用四季红债券A,2020/7/20,1.072,1.0726,0.06,2020/7/21 15:00
,,,,,,
190,中银新回报灵活配置混合,2020/7/20,1.653,1.6597,0.41,2020/7/21 15:00
,,,,,,
209,信诚新兴产业混合,2020/7/20,1.906,1.9268,1.09,2020/7/21 15:00
,,,,,,
180,广发美国房地产指数现汇,2020/7/17,0.1411,0.1411,0.03,2020/7/21 4:00
,,,,,,
192,富国信用债债券C,2020/7/20,1.0916,1.0922,0.05,2020/7/21 15:00
,,,,,,
195,工银成长收益混合A,2020/7/20,1.35,1.3499,-0.01,2020/7/21 15:00
,,,,,,
201,诺安泰鑫一年定开债A,2020/7/17,0.998,0.9986,0.06,2020/7/21 15:00
,,,,,,
187,华泰柏瑞丰盛纯债债券A,2020/7/20,1.0797,1.0804,0.07,2020/7/21 15:00
,,,,,,
208,建信双债增强债券C,2020/7/20,1.272,1.2725,0.04,2020/7/21 15:00
,,,,,,
196,工银成长收益混合B,2020/7/20,1.315,1.3143,-0.05,2020/7/21 15:00
,,,,,,
184,工银添福债券A,2020/7/20,1.582,1.581,-0.06,2020/7/21 15:00
